"erv.id","seqnames","start","end","width","hitgen","hitrefseq","scaff.start","scaff.end","score","subgenes"
"pCi925","contig7",4590203,4598598,8396,"MSTS01000019.1","NW_018343970.1",4590203,4598598,909,"5LTR PBS MA CA NC Prot RT IN TM PPT 3LTR"
"pCi926","contig7",48146356,48152452,6097,"MSTS01000021.1","NW_018343972.1",3241966,3248062,1323,"PBS MA CA NC DU Prot IN TM PPT 3LTR"
"pCi927","contig7",48491816,48497307,5492,"MSTS01000021.1","NW_018343972.1",3587426,3592917,319,"MA CA NC Prot IN"
"pCi928","contig7",4837351,4844047,6697,"MSTS01000019.1","NW_018343970.1",4837351,4844047,511,"5LTR PBS MA CA NC Prot IN TM PPT"
"pCi929","contig7",54390595,54397624,7030,"MSTS01000021.1","NW_018343972.1",9486205,9493234,365,"MA CA Prot RT IN TM"
"pCi930","contig7",57995611,58001817,6207,"MSTS01000021.1","NW_018343972.1",13091221,13097427,703,"5LTR PBS CA NC RT SU"
"pCi931","contig7",61896210,61902815,6606,"MSTS01000021.1","NW_018343972.1",16991820,16998425,436,"5LTR PBS CA IN TM PPT 3LTR"
"pCi932","contig7",62196208,62203572,7365,"MSTS01000021.1","NW_018343972.1",17291818,17299182,897,"5LTR PBS MA CA NC Prot RT IN TM PPT 3LTR"
"pCi933","contig7",62229872,62238291,8420,"MSTS01000021.1","NW_018343972.1",17325482,17333901,2416,"5LTR PBS MA CA NC DU Prot RT IN SU TM PPT 3LTR"
"pCi934","contig7",62200077,62203045,2969,"MSTS01000021.1","NW_018343972.1",17295687,17298655,436,"PBS MA CA NC Prot RT"
"pCi935","contig7",62238590,62245572,6983,"MSTS01000021.1","NW_018343972.1",17334200,17341182,318,"5LTR PBS CA IN SU TM PPT 3LTR"
"pCi936","contig7",74733552,74744396,10845,"MSTS01000022.1","NW_018343973.1",7475275,7486119,632,"5LTR PBS MA NC Prot RT IN TM PPT 3LTR"
"pCi937","contig7",82217798,82225302,7505,"MSTS01000022.1","NW_018343973.1",14959521,14967025,1364,"PBS MA CA NC Prot RT IN TM PPT"
"pCi938","contig7",82981351,82989623,8273,"MSTS01000022.1","NW_018343973.1",15723074,15731346,1033,"5LTR PBS NC RT IN TM PPT"
"pCi940","contig7",84195755,84198998,3244,"MSTS01000022.1","NW_018343973.1",16937478,16940721,351,"PBS MA CA NC RT"
"pCi941","contig7",84633818,84639577,5760,"MSTS01000022.1","NW_018343973.1",17375541,17381300,328,"5LTR PBS NC RT IN TM PPT"
"pCi942","contig7",86063932,86075407,11476,"MSTS01000022.1","NW_018343973.1",18805655,18817130,320,"5LTR PBS CA NC RT IN TM PPT 3LTR"
"pCi943","contig7",86335399,86341106,5708,"MSTS01000022.1","NW_018343973.1",19077122,19082829,310,"5LTR PBS RT IN TM PPT 3LTR"
"pCi944","contig7",86537685,86543737,6053,"MSTS01000022.1","NW_018343973.1",19279408,19285460,351,"5LTR PBS CA RT IN TM PPT 3LTR"
"pCi945","contig7",89220503,89227754,7252,"MSTS01000022.1","NW_018343973.1",21962226,21969477,440,"5LTR PBS CA Prot RT IN TM 3LTR"
"pCi946","contig7",9303159,9313097,9939,"MSTS01000019.1","NW_018343970.1",9303159,9313097,307,"5LTR PBS MA CA Prot IN PPT 3LTR"
"pCi947","contig8",10806453,10812029,5577,"MSTS01000023.1","NW_018343974.1",10806453,10812029,467,"5LTR PBS MA CA NC RT IN"
"pCi948","contig8",10806453,10812029,5577,"MSTS01000023.1","NW_018343974.1",10806453,10812029,452,"5LTR PBS MA CA NC RT IN"
"pCi949","contig8",11603850,11610688,6839,"MSTS01000023.1","NW_018343974.1",11603850,11610688,602,"5LTR PBS CA Prot RT IN TM PPT 3LTR"
"pCi950","contig8",11603842,11610713,6872,"MSTS01000023.1","NW_018343974.1",11603842,11610713,607,"5LTR PBS CA Prot RT IN TM PPT 3LTR"
"pCi951","contig8",15666852,15678986,12135,"MSTS01000023.1","NW_018343974.1",15666852,15678986,323,"5LTR CA NC RT IN TM PPT 3LTR"
"pCi952","contig8",21751103,21756095,4993,"MSTS01000023.1","NW_018343974.1",21751103,21756095,327,"NC RT IN PPT"
"pCi953","contig8",24359295,24365804,6510,"MSTS01000024.1","NW_018343975.1",2277305,2283814,481,"5LTR PBS CA IN TM PPT 3LTR"
"pCi954","contig8",284657,293088,8432,"MSTS01000023.1","NW_018343974.1",284657,293088,2635,"5LTR PBS MA CA NC Prot RT IN SU TM PPT 3LTR"
"pCi955","contig8",31938439,31948646,10208,"MSTS01000024.1","NW_018343975.1",9856449,9866656,327,"5LTR PBS CA DU RT IN TM PPT 3LTR"
"pCi956","contig8",33618218,33624897,6680,"MSTS01000024.1","NW_018343975.1",11536228,11542907,481,"5LTR PBS CA RT IN TM PPT 3LTR"
"pCi957","contig8",40200074,40206343,6270,"MSTS01000024.1","NW_018343975.1",18118084,18124353,695,"5LTR PBS RT IN TM PPT 3LTR"
"pCi958","contig8",40200074,40206343,6270,"MSTS01000024.1","NW_018343975.1",18118084,18124353,670,"5LTR PBS CA RT IN TM 3LTR"
"pCi959","contig8",41446695,41452551,5857,"MSTS01000024.1","NW_018343975.1",19364705,19370561,536,"5LTR PBS MA CA NC RT 3LTR"
"pCi960","contig8",43610317,43620547,10231,"MSTS01000024.1","NW_018343975.1",21528327,21538557,489,"PBS MA CA NC Prot RT IN TM PPT"
"pCi961","contig8",43970682,43972281,1600,"MSTS01000024.1","NW_018343975.1",21888692,21890291,654,"CA NC DU Prot"
"pCi962","contig8",44070999,44075458,4460,"MSTS01000024.1","NW_018343975.1",21989009,21993468,603,"NC Prot RT IN PPT"
"pCi963","contig8",45942614,45947976,5363,"MSTS01000025.1","NW_018343976.1",1816728,1822090,573,"5LTR Prot IN SU TM PPT 3LTR"
"pCi964","contig8",50623789,50630386,6598,"MSTS01000025.1","NW_018343976.1",6497903,6504500,585,"5LTR PBS MA CA NC Prot RT IN PPT 3LTR"
"pCi965","contig8",51008411,51014882,6472,"MSTS01000025.1","NW_018343976.1",6882525,6888996,409,"5LTR PBS NC RT IN TM PPT 3LTR"
"pCi966","contig8",51008331,51015256,6926,"MSTS01000025.1","NW_018343976.1",6882445,6889370,427,"5LTR PBS NC RT IN TM PPT 3LTR"
"pCi967","contig8",51373521,51380685,7165,"MSTS01000025.1","NW_018343976.1",7247635,7254799,805,"5LTR PBS MA CA RT IN SU TM PPT 3LTR"
"pCi968","contig8",55083410,55094488,11079,"MSTS01000025.1","NW_018343976.1",10957524,10968602,318,"5LTR CA Prot RT IN TM PPT 3LTR"
"pCi969","contig8",56000678,56010016,9339,"MSTS01000025.1","NW_018343976.1",11874792,11884130,590,"5LTR PBS NC RT IN TM PPT 3LTR"
"pCi970","contig8",55943539,55950331,6793,"MSTS01000025.1","NW_018343976.1",11817653,11824445,321,"5LTR PBS NC RT IN 3LTR"
"pCi971","contig8",56000678,56010016,9339,"MSTS01000025.1","NW_018343976.1",11874792,11884130,583,"5LTR PBS NC DU RT IN TM PPT 3LTR"
"pCi972","contig8",56578300,56584004,5705,"MSTS01000025.1","NW_018343976.1",12452414,12458118,595,"5LTR PBS CA Prot IN TM 3LTR"
"pCi973","contig8",56733719,56739404,5686,"MSTS01000025.1","NW_018343976.1",12607833,12613518,758,"PBS MA CA NC Prot RT IN"
"pCi974","contig8",59346110,59353319,7210,"MSTS01000025.1","NW_018343976.1",15220224,15227433,718,"PBS MA CA NC Prot RT IN TM PPT"
"pCi975","contig8",71741040,71744175,3136,"MSTS01000026.1","NW_018343977.1",5579309,5582444,366,"RT IN TM PPT"
"pCi976","contig8",80809727,80822897,13171,"MSTS01000026.1","NW_018343977.1",14647996,14661166,335,"5LTR PBS MA CA Prot DL IN TM PPT 3LTR"
"pCi977","contig8",81643313,81648893,5581,"MSTS01000026.1","NW_018343977.1",15481582,15487162,308,"5LTR PBS NC Prot RT IN 3LTR"
"pCi978","contig8",82419255,82427780,8526,"MSTS01000026.1","NW_018343977.1",16257524,16266049,550,"5LTR PBS MA CA NC RT IN TM PPT 3LTR"
"pCi979","contig8",83854560,83861444,6885,"MSTS01000026.1","NW_018343977.1",17692829,17699713,1104,"5LTR PBS MA CA NC RT IN TM PPT 3LTR"
"pCi980","contig8",86863736,86874483,10748,"MSTS01000026.1","NW_018343977.1",20702005,20712752,320,"5LTR MA CA Prot IN TM PPT 3LTR"
"pCi981","contig9",14325188,14331980,6793,"MSTS01000027.1","NW_018343978.1",14325188,14331980,1056,"5LTR PBS CA NC RT IN TM PPT 3LTR"
"pCi982","contig9",17507643,17514364,6722,"MSTS01000027.1","NW_018343978.1",17507643,17514364,2330,"CA NC DU Prot RT IN SU TM PPT"
"pCi983","contig9",17507321,17515793,8473,"MSTS01000027.1","NW_018343978.1",17507321,17515793,2752,"5LTR PBS MA CA NC DU Prot RT IN SU TM 3LTR"
"pCi984","contig9",19995769,20003641,7873,"MSTS01000027.1","NW_018343978.1",19995769,20003641,304,"5LTR PBS CA Prot IN TM PPT 3LTR"
"pCi985","contig9",21106544,21120507,13964,"MSTS01000028.1","NW_018343979.1",87692,101655,328,"5LTR CA Prot IN TM PPT 3LTR"
"pCi986","contig9",22384095,22391781,7687,"MSTS01000028.1","NW_018343979.1",1365243,1372929,848,"5LTR PBS RT IN TM PPT 3LTR"
"pCi987","contig9",2807781,2814845,7065,"MSTS01000027.1","NW_018343978.1",2807781,2814845,2273,"PBS MA CA NC Prot RT IN SU TM"
"pCi988","contig9",2807277,2815707,8431,"MSTS01000027.1","NW_018343978.1",2807277,2815707,2658,"5LTR PBS MA CA NC Prot RT IN SU TM PPT 3LTR"
"pCi989","contig9",35144522,35152989,8468,"MSTS01000028.1","NW_018343979.1",14125670,14134137,2656,"5LTR PBS MA CA NC DU Prot RT IN SU TM PPT 3LTR"
"pCi990","contig9",36162740,36177888,15149,"MSTS01000028.1","NW_018343979.1",15143888,15159036,323,"5LTR MA CA DU RT IN TM PPT 3LTR"
"pCi991","contig9",36391772,36397136,5365,"MSTS01000028.1","NW_018343979.1",15372920,15378284,575,"5LTR PBS MA CA NC RT 3LTR"
"pCi992","contig9",40737948,40746728,8781,"MSTS01000028.1","NW_018343979.1",19719096,19727876,465,"5LTR PBS MA CA NC RT IN TM PPT"
"pCi994","contig9",51851357,51855983,4627,"MSTS01000029.1","NW_018343980.1",9996651,10001277,536,"5LTR PBS Prot RT IN TM 3LTR"
"pCi995","contig9",5613393,5618865,5473,"MSTS01000027.1","NW_018343978.1",5613393,5618865,495,"5LTR PBS CA Prot RT IN TM PPT 3LTR"
"pCi996","contig9",62336217,62347244,11028,"MSTS01000030.1","NW_018343981.1",132937,143964,853,"5LTR PBS CA Prot RT IN TM PPT 3LTR"
"pCi997","contig9",63051067,63058620,7554,"MSTS01000030.1","NW_018343981.1",847787,855340,411,"5LTR PBS MA CA Prot RT IN TM"
"pCi998","contig9",63117085,63125497,8413,"MSTS01000030.1","NW_018343981.1",913805,922217,2681,"5LTR PBS MA CA NC DU Prot RT IN SU TM PPT 3LTR"
"pCi999","contig9",63415359,63423340,7982,"MSTS01000030.1","NW_018343981.1",1212079,1220060,719,"5LTR PBS CA NC Prot RT IN TM PPT 3LTR"
"pCi1000","contig9",71740659,71753460,12802,"MSTS01000030.1","NW_018343981.1",9537379,9550180,313,"5LTR MA CA NC RT IN TM PPT 3LTR"
"pCi1001","contig9",73473037,73479441,6405,"MSTS01000030.1","NW_018343981.1",11269757,11276161,749,"5LTR PBS NC RT IN TM"
"pCi1002","contig9",79085477,79093984,8508,"MSTS01000030.1","NW_018343981.1",16882197,16890704,2667,"5LTR PBS MA CA NC DU Prot RT IN SU TM PPT 3LTR"
